user_id,media_id,rating,title
59,73,7,American History X
59,995133,9,"The Boy, the Mole, the Fox and the Horse"
59,10494,9,Perfect Blue
60,121,8,The Lord of the Rings: The Two Towers
60,378064,9,A Silent Voice: The Movie
60,155,8,The Dark Knight
60,497,8,The Green Mile
60,539,8,Psycho
60,18491,8,Neon Genesis Evangelion: The End of Evangelion
60,423,8,The Pianist
60,761053,9,Gabriel's Inferno: Part III
60,995133,9,"The Boy, the Mole, the Fox and the Horse"
60,4935,8,Howl's Moving Castle
60,25237,9,Come and See
60,129,8,Spirited Away
60,346,8,Seven Samurai
60,255709,9,Hope
60,278,8,The Shawshank Redemption
60,630566,8,Clouds
60,27205,8,Inception
60,389,9,12 Angry Men
60,598,8,City of God
60,550,8,Fight Club
61,346,9,Seven Samurai
61,311,9,Once Upon a Time in America
61,637,9,Life Is Beautiful
61,122,9,The Lord of the Rings: The Return of the King
61,447362,8,Life in a Year
61,567,9,Rear Window
61,724089,9,Gabriel's Inferno: Part II
61,769,8,GoodFellas
61,550,9,Fight Club
61,1585,8,It's a Wonderful Life
62,12477,9,Grave of the Fireflies
62,637,8,Life Is Beautiful
62,92321,9,Hotarubi no Mori e
62,372058,9,Your Name.
62,77338,9,The Intouchables
62,335,8,Once Upon a Time in the West
62,3082,8,Modern Times
62,244786,9,Whiplash
62,122,9,The Lord of the Rings: The Return of the King
62,240,9,The Godfather Part II
62,378064,8,A Silent Voice: The Movie
62,101,9,Léon: The Professional
63,311,8,Once Upon a Time in America
63,12493,7,High and Low
63,429,8,"The Good, the Bad and the Ugly"
63,914,8,The Great Dictator
63,18491,8,Neon Genesis Evangelion: The End of Evangelion
63,1585,9,It's a Wonderful Life
63,769,8,GoodFellas
63,105,9,Back to the Future
63,12477,9,Grave of the Fireflies
63,572154,8,Rascal Does Not Dream of a Dreaming Girl
63,1184918,8,The Wild Robot
63,423,8,The Pianist
63,696374,8,Gabriel's Inferno
63,42269,9,We All Loved Each Other So Much
63,274,8,The Silence of the Lambs
63,1891,9,The Empire Strikes Back
63,508965,8,Klaus
63,539,8,Psycho
63,324857,8,Spider-Man: Into the Spider-Verse
64,14537,9,Harakiri
64,238,9,The Godfather
64,761053,9,Gabriel's Inferno: Part III
64,105,9,Back to the Future
64,12493,8,High and Low
64,496243,8,Parasite
64,10376,8,The Legend of 1900
64,11216,9,Cinema Paradiso
64,12477,8,Grave of the Fireflies
64,299534,8,Avengers: Endgame
64,346,9,Seven Samurai
64,680,8,Pulp Fiction
64,497,9,The Green Mile
64,637,9,Life Is Beautiful
64,550,9,Fight Club
64,101,8,Léon: The Professional
64,4935,8,Howl's Moving Castle
64,299536,9,Avengers: Infinity War
64,914,8,The Great Dictator
64,539,9,Psycho
65,724089,9,Gabriel's Inferno: Part II
65,389,9,12 Angry Men
65,378064,8,A Silent Voice: The Movie
65,346,8,Seven Samurai
65,680,8,Pulp Fiction
65,490132,7,Green Book
65,274,7,The Silence of the Lambs
65,3782,9,Ikiru
65,157336,9,Interstellar
65,539,8,Psycho
65,769,8,GoodFellas
65,73,9,American History X
65,901,7,City Lights
65,550,9,Fight Club
65,299536,9,Avengers: Infinity War
65,429,9,"The Good, the Bad and the Ugly"
65,567,8,Rear Window
66,121,9,The Lord of the Rings: The Two Towers
66,120,8,The Lord of the Rings: The Fellowship of the Ring
66,389,9,12 Angry Men
66,28,9,Apocalypse Now
66,255709,9,Hope
66,299536,8,Avengers: Infinity War
66,769,8,GoodFellas
66,27205,8,Inception
66,510,8,One Flew Over the Cuckoo's Nest
66,569094,8,Spider-Man: Across the Spider-Verse
66,724089,9,Gabriel's Inferno: Part II
66,122,8,The Lord of the Rings: The Return of the King
66,567,8,Rear Window
66,490132,9,Green Book
67,19404,9,Dilwale Dulhania Le Jayenge
67,299536,8,Avengers: Infinity War
67,510,8,One Flew Over the Cuckoo's Nest
67,25237,8,Come and See
67,129,9,Spirited Away
67,12493,9,High and Low
67,724089,9,Gabriel's Inferno: Part II
67,77338,9,The Intouchables
67,598,9,City of God
67,914,9,The Great Dictator
67,644479,8,Dedicated to my ex
67,10376,8,The Legend of 1900
67,105,9,Back to the Future
67,11216,9,Cinema Paradiso
68,447362,9,Life in a Year
68,105,8,Back to the Future
68,299536,8,Avengers: Infinity War
68,335,8,Once Upon a Time in the West
68,569094,9,Spider-Man: Across the Spider-Verse
68,92321,8,Hotarubi no Mori e
68,424,8,Schindler's List
68,3082,8,Modern Times
68,995133,8,"The Boy, the Mole, the Fox and the Horse"
68,274,9,The Silence of the Lambs
68,510,8,One Flew Over the Cuckoo's Nest
68,238,8,The Godfather
68,11216,9,Cinema Paradiso
68,567,9,Rear Window
68,155,9,The Dark Knight
68,255709,9,Hope
68,77338,8,The Intouchables
68,598,8,City of God
69,77338,8,The Intouchables
69,12477,8,Grave of the Fireflies
69,670,8,Oldboy
69,447362,8,Life in a Year
69,335,9,Once Upon a Time in the West
69,510,9,One Flew Over the Cuckoo's Nest
69,121,9,The Lord of the Rings: The Two Towers
69,101,8,Léon: The Professional
69,283566,8,Evangelion: 3.0+1.0 Thrice Upon a Time
69,3082,8,Modern Times
69,680,8,Pulp Fiction
69,42269,7,We All Loved Each Other So Much
69,490132,8,Green Book
69,27205,9,Inception
69,527641,7,Five Feet Apart
70,129,8,Spirited Away
70,77338,8,The Intouchables
70,724089,8,Gabriel's Inferno: Part II
70,3082,8,Modern Times
70,637920,9,Miracle in Cell No. 7
70,1891,9,The Empire Strikes Back
70,12477,9,Grave of the Fireflies
70,1184918,9,The Wild Robot
70,670,8,Oldboy
70,598,8,City of God
70,12493,8,High and Low
70,278,9,The Shawshank Redemption
70,389,8,12 Angry Men
70,105,7,Back to the Future
70,283566,8,Evangelion: 3.0+1.0 Thrice Upon a Time
70,324857,9,Spider-Man: Into the Spider-Verse
71,346,9,Seven Samurai
71,569094,8,Spider-Man: Across the Spider-Verse
71,644479,9,Dedicated to my ex
71,77338,9,The Intouchables
71,265177,8,Mommy
71,299536,9,Avengers: Infinity War
71,901,8,City Lights
71,490132,8,Green Book
71,372058,9,Your Name.
71,3082,9,Modern Times
71,240,9,The Godfather Part II
71,389,8,12 Angry Men
71,429,9,"The Good, the Bad and the Ugly"
71,101,8,Léon: The Professional
71,12477,8,Grave of the Fireflies
71,423,9,The Pianist
72,14537,9,Harakiri
72,12477,8,Grave of the Fireflies
72,572154,9,Rascal Does Not Dream of a Dreaming Girl
72,8587,8,The Lion King
72,12493,8,High and Low
72,637,8,Life Is Beautiful
72,324857,8,Spider-Man: Into the Spider-Verse
72,77338,8,The Intouchables
72,299536,9,Avengers: Infinity War
72,244786,8,Whiplash
73,724089,9,Gabriel's Inferno: Part II
73,73,9,American History X
73,238,8,The Godfather
73,128,9,Princess Mononoke
73,424,8,Schindler's List
73,101,9,Léon: The Professional
73,389,9,12 Angry Men
73,92321,8,Hotarubi no Mori e
73,299536,8,Avengers: Infinity War
73,13,10,Forrest Gump
73,447362,8,Life in a Year
73,28,9,Apocalypse Now
73,1184918,9,The Wild Robot
73,490132,9,Green Book
74,598,8,City of God
74,207,9,Dead Poets Society
74,567,9,Rear Window
74,299536,9,Avengers: Infinity War
74,335,8,Once Upon a Time in the West
74,157336,8,Interstellar
74,569094,8,Spider-Man: Across the Spider-Verse
74,128,8,Princess Mononoke
74,1891,9,The Empire Strikes Back
74,508965,8,Klaus
74,12477,10,Grave of the Fireflies
74,510,9,One Flew Over the Cuckoo's Nest
74,696374,8,Gabriel's Inferno
74,807,8,Se7en
74,490132,8,Green Book
74,274,8,The Silence of the Lambs
74,40096,7,A Dog's Will
74,539,8,Psycho
74,527641,7,Five Feet Apart
75,3082,9,Modern Times
75,11216,9,Cinema Paradiso
75,40096,8,A Dog's Will
75,637,9,Life Is Beautiful
75,680,8,Pulp Fiction
75,539,8,Psycho
75,335,8,Once Upon a Time in the West
75,490132,8,Green Book
75,1084736,8,The Count of Monte-Cristo
75,8587,8,The Lion King
75,901,8,City Lights
76,335,9,Once Upon a Time in the West
76,696374,9,Gabriel's Inferno
76,637,8,Life Is Beautiful
76,3782,9,Ikiru
76,283566,8,Evangelion: 3.0+1.0 Thrice Upon a Time
76,1891,9,The Empire Strikes Back
76,8587,8,The Lion King
76,3082,8,Modern Times
76,120,8,The Lord of the Rings: The Fellowship of the Ring
76,504253,8,I Want to Eat Your Pancreas
76,19404,9,Dilwale Dulhania Le Jayenge
77,901,7,City Lights
77,3782,9,Ikiru
77,122,8,The Lord of the Rings: The Return of the King
77,77338,8,The Intouchables
77,19404,9,Dilwale Dulhania Le Jayenge
77,265177,7,Mommy
77,120,8,The Lord of the Rings: The Fellowship of the Ring
77,42269,9,We All Loved Each Other So Much
77,299534,8,Avengers: Endgame
77,8587,9,The Lion King
77,129,8,Spirited Away
78,1184918,9,The Wild Robot
78,1891,9,The Empire Strikes Back
78,372058,8,Your Name.
78,238,9,The Godfather
78,644479,8,Dedicated to my ex
78,120,8,The Lord of the Rings: The Fellowship of the Ring
78,429,8,"The Good, the Bad and the Ugly"
78,761053,8,Gabriel's Inferno: Part III
78,157336,9,Interstellar
78,299534,9,Avengers: Endgame
78,572154,9,Rascal Does Not Dream of a Dreaming Girl
78,424,8,Schindler's List
78,769,9,GoodFellas
78,630566,9,Clouds
78,92321,9,Hotarubi no Mori e
79,424,8,Schindler's List
79,73,8,American History X
79,299536,9,Avengers: Infinity War
79,299534,7,Avengers: Endgame
79,539,9,Psycho
79,995133,9,"The Boy, the Mole, the Fox and the Horse"
79,244786,8,Whiplash
79,120,8,The Lord of the Rings: The Fellowship of the Ring
79,129,8,Spirited Away
79,567,8,Rear Window
79,527641,9,Five Feet Apart
79,207,8,Dead Poets Society
79,27205,8,Inception
79,975,8,Paths of Glory
79,644479,8,Dedicated to my ex
79,128,9,Princess Mononoke
80,311,8,Once Upon a Time in America
80,238,8,The Godfather
80,265177,8,Mommy
80,73,8,American History X
80,3782,9,Ikiru
80,240,8,The Godfather Part II
80,12477,8,Grave of the Fireflies
80,429,9,"The Good, the Bad and the Ugly"
80,25237,9,Come and See
80,14537,8,Harakiri
80,10376,9,The Legend of 1900
80,105,8,Back to the Future
81,567,8,Rear Window
81,92321,9,Hotarubi no Mori e
81,550,8,Fight Club
81,299534,8,Avengers: Endgame
81,429,8,"The Good, the Bad and the Ugly"
81,637,8,Life Is Beautiful
81,807,8,Se7en
81,278,9,The Shawshank Redemption
81,18491,9,Neon Genesis Evangelion: The End of Evangelion
81,1084736,9,The Count of Monte-Cristo
81,12493,9,High and Low
81,3782,8,Ikiru
81,14537,8,Harakiri
81,423,9,The Pianist
81,504253,8,I Want to Eat Your Pancreas
81,680,9,Pulp Fiction
81,121,8,The Lord of the Rings: The Two Towers
81,155,8,The Dark Knight
81,724089,8,Gabriel's Inferno: Part II
82,8587,8,The Lion King
82,77338,8,The Intouchables
82,129,9,Spirited Away
82,423,8,The Pianist
82,42269,8,We All Loved Each Other So Much
82,598,8,City of God
82,92321,9,Hotarubi no Mori e
82,122,8,The Lord of the Rings: The Return of the King
82,120,9,The Lord of the Rings: The Fellowship of the Ring
82,567,9,Rear Window
82,299536,8,Avengers: Infinity War
82,157336,9,Interstellar
82,424,10,Schindler's List
82,255709,9,Hope
83,527641,9,Five Feet Apart
83,265177,8,Mommy
83,3782,9,Ikiru
83,372058,9,Your Name.
83,724089,9,Gabriel's Inferno: Part II
83,128,9,Princess Mononoke
83,155,8,The Dark Knight
83,122,9,The Lord of the Rings: The Return of the King
83,995133,7,"The Boy, the Mole, the Fox and the Horse"
83,19404,8,Dilwale Dulhania Le Jayenge
83,42269,8,We All Loved Each Other So Much
83,761053,8,Gabriel's Inferno: Part III
83,105,9,Back to the Future
83,496243,8,Parasite
84,995133,8,"The Boy, the Mole, the Fox and the Horse"
84,13,8,Forrest Gump
84,244786,9,Whiplash
84,1585,7,It's a Wonderful Life
84,527641,8,Five Feet Apart
84,92321,8,Hotarubi no Mori e
84,120,8,The Lord of the Rings: The Fellowship of the Ring
84,1084736,8,The Count of Monte-Cristo
84,11216,9,Cinema Paradiso
84,335,8,Once Upon a Time in the West
84,12477,8,Grave of the Fireflies
84,128,9,Princess Mononoke
84,599,7,Sunset Boulevard
84,4935,9,Howl's Moving Castle
84,110420,8,Wolf Children
84,567,9,Rear Window
84,324857,8,Spider-Man: Into the Spider-Verse
84,8587,9,The Lion King
85,510,8,One Flew Over the Cuckoo's Nest
85,18491,8,Neon Genesis Evangelion: The End of Evangelion
85,550,8,Fight Club
85,644479,8,Dedicated to my ex
85,1585,8,It's a Wonderful Life
85,11216,8,Cinema Paradiso
85,101,9,Léon: The Professional
85,508965,8,Klaus
85,155,9,The Dark Knight
85,637,9,Life Is Beautiful
85,19404,9,Dilwale Dulhania Le Jayenge
85,324857,9,Spider-Man: Into the Spider-Verse
85,901,8,City Lights
86,128,9,Princess Mononoke
86,207,9,Dead Poets Society
86,572154,9,Rascal Does Not Dream of a Dreaming Girl
86,105,8,Back to the Future
86,244786,8,Whiplash
86,121,8,The Lord of the Rings: The Two Towers
86,18491,9,Neon Genesis Evangelion: The End of Evangelion
86,490132,8,Green Book
86,389,8,12 Angry Men
86,423,9,The Pianist
86,1585,9,It's a Wonderful Life
87,769,9,GoodFellas
87,105,9,Back to the Future
87,761053,8,Gabriel's Inferno: Part III
87,12493,8,High and Low
87,101,8,Léon: The Professional
87,12477,8,Grave of the Fireflies
87,13,9,Forrest Gump
87,155,9,The Dark Knight
87,238,10,The Godfather
87,508965,8,Klaus
87,240,8,The Godfather Part II
87,724089,9,Gabriel's Inferno: Part II
88,569094,9,Spider-Man: Across the Spider-Verse
88,122,8,The Lord of the Rings: The Return of the King
88,346,8,Seven Samurai
88,724089,9,Gabriel's Inferno: Part II
88,255709,8,Hope
88,10376,9,The Legend of 1900
88,3082,9,Modern Times
88,73,8,American History X
88,497,8,The Green Mile
88,680,8,Pulp Fiction
88,598,8,City of God
88,283566,8,Evangelion: 3.0+1.0 Thrice Upon a Time
88,539,9,Psycho
88,25237,8,Come and See
88,914,9,The Great Dictator
88,769,9,GoodFellas
88,101,8,Léon: The Professional
88,550,8,Fight Club
88,155,9,The Dark Knight
88,508965,8,Klaus
89,572154,8,Rascal Does Not Dream of a Dreaming Girl
89,761053,8,Gabriel's Inferno: Part III
89,240,10,The Godfather Part II
89,244786,9,Whiplash
89,8587,7,The Lion King
89,311,9,Once Upon a Time in America
89,447362,9,Life in a Year
89,25237,8,Come and See
89,1084736,9,The Count of Monte-Cristo
89,10376,8,The Legend of 1900
89,901,8,City Lights
89,508965,8,Klaus
89,4935,8,Howl's Moving Castle
89,378064,8,A Silent Voice: The Movie
89,995133,9,"The Boy, the Mole, the Fox and the Horse"
89,19404,8,Dilwale Dulhania Le Jayenge
90,975,7,Paths of Glory
90,630566,9,Clouds
90,539,9,Psycho
90,572154,9,Rascal Does Not Dream of a Dreaming Girl
90,680,8,Pulp Fiction
90,769,8,GoodFellas
90,265177,9,Mommy
90,389,8,12 Angry Men
90,4935,9,Howl's Moving Castle
90,550,9,Fight Club
90,28,8,Apocalypse Now
90,637920,8,Miracle in Cell No. 7
90,1084736,8,The Count of Monte-Cristo
90,157336,9,Interstellar
90,447362,8,Life in a Year
90,238,9,The Godfather
90,508965,8,Klaus
90,274,8,The Silence of the Lambs
90,92321,8,Hotarubi no Mori e
91,129,8,Spirited Away
91,3082,8,Modern Times
91,10494,8,Perfect Blue
91,25237,9,Come and See
91,92321,8,Hotarubi no Mori e
91,101,8,Léon: The Professional
91,238,9,The Godfather
91,447362,8,Life in a Year
91,1585,8,It's a Wonderful Life
91,4935,8,Howl's Moving Castle
91,496243,10,Parasite
91,255709,8,Hope
91,240,9,The Godfather Part II
91,278,8,The Shawshank Redemption
91,155,9,The Dark Knight
92,724089,9,Gabriel's Inferno: Part II
92,761053,8,Gabriel's Inferno: Part III
92,497,9,The Green Mile
92,504253,8,I Want to Eat Your Pancreas
92,637,8,Life Is Beautiful
92,3782,8,Ikiru
92,77338,9,The Intouchables
92,278,9,The Shawshank Redemption
92,10376,8,The Legend of 1900
92,670,8,Oldboy
92,311,7,Once Upon a Time in America
93,18491,9,Neon Genesis Evangelion: The End of Evangelion
93,10376,7,The Legend of 1900
93,914,8,The Great Dictator
93,995133,9,"The Boy, the Mole, the Fox and the Horse"
93,77338,8,The Intouchables
93,73,9,American History X
93,299534,8,Avengers: Endgame
93,510,9,One Flew Over the Cuckoo's Nest
93,240,8,The Godfather Part II
93,265177,8,Mommy
93,129,8,Spirited Away
93,12477,8,Grave of the Fireflies
93,423,9,The Pianist
93,255709,8,Hope
93,324857,9,Spider-Man: Into the Spider-Verse
93,244786,8,Whiplash
93,429,8,"The Good, the Bad and the Ugly"
94,42269,8,We All Loved Each Other So Much
94,10376,8,The Legend of 1900
94,240,8,The Godfather Part II
94,807,9,Se7en
94,11216,9,Cinema Paradiso
94,207,9,Dead Poets Society
94,497,8,The Green Mile
94,901,8,City Lights
94,92321,8,Hotarubi no Mori e
94,105,8,Back to the Future
94,680,8,Pulp Fiction
95,3082,8,Modern Times
95,1184918,8,The Wild Robot
95,644479,9,Dedicated to my ex
95,539,9,Psycho
95,129,8,Spirited Away
95,299536,8,Avengers: Infinity War
95,569094,8,Spider-Man: Across the Spider-Verse
95,372058,9,Your Name.
95,527641,9,Five Feet Apart
95,42269,9,We All Loved Each Other So Much
95,423,8,The Pianist
95,244786,8,Whiplash
95,77338,8,The Intouchables
95,255709,9,Hope
95,496243,9,Parasite
95,92321,8,Hotarubi no Mori e
96,12493,9,High and Low
96,670,9,Oldboy
96,101,7,Léon: The Professional
96,497,8,The Green Mile
96,240,8,The Godfather Part II
96,40096,8,A Dog's Will
96,274,8,The Silence of the Lambs
96,637,9,Life Is Beautiful
96,122,8,The Lord of the Rings: The Return of the King
96,599,9,Sunset Boulevard
96,14537,9,Harakiri
96,13,8,Forrest Gump
96,110420,9,Wolf Children
96,128,9,Princess Mononoke
96,567,7,Rear Window
96,680,9,Pulp Fiction
96,630566,9,Clouds
96,539,8,Psycho
97,255709,8,Hope
97,637,8,Life Is Beautiful
97,283566,8,Evangelion: 3.0+1.0 Thrice Upon a Time
97,27205,9,Inception
97,110420,8,Wolf Children
97,14537,9,Harakiri
97,11216,8,Cinema Paradiso
97,680,8,Pulp Fiction
97,240,8,The Godfather Part II
97,25237,8,Come and See
97,3082,9,Modern Times
97,157336,9,Interstellar
97,429,8,"The Good, the Bad and the Ugly"
97,13,8,Forrest Gump
97,447362,9,Life in a Year
97,1084736,8,The Count of Monte-Cristo
97,389,8,12 Angry Men
97,569094,7,Spider-Man: Across the Spider-Verse
98,8587,9,The Lion King
98,207,9,Dead Poets Society
98,12477,9,Grave of the Fireflies
98,599,8,Sunset Boulevard
98,807,8,Se7en
98,238,9,The Godfather
98,901,9,City Lights
98,508965,8,Klaus
98,122,9,The Lord of the Rings: The Return of the King
98,255709,9,Hope
98,637,9,Life Is Beautiful
98,346,8,Seven Samurai
98,4935,8,Howl's Moving Castle
98,1891,8,The Empire Strikes Back
98,42269,8,We All Loved Each Other So Much
98,27205,8,Inception
98,1585,9,It's a Wonderful Life
99,3082,8,Modern Times
99,637,9,Life Is Beautiful
99,510,8,One Flew Over the Cuckoo's Nest
99,12477,8,Grave of the Fireflies
99,346,9,Seven Samurai
99,28,9,Apocalypse Now
99,569094,7,Spider-Man: Across the Spider-Verse
99,19404,8,Dilwale Dulhania Le Jayenge
99,447362,8,Life in a Year
99,335,9,Once Upon a Time in the West
100,901,8,City Lights
100,4935,8,Howl's Moving Castle
100,8587,8,The Lion King
100,19404,8,Dilwale Dulhania Le Jayenge
100,25237,8,Come and See
100,389,8,12 Angry Men
100,527641,7,Five Feet Apart
100,569094,9,Spider-Man: Across the Spider-Verse
100,429,8,"The Good, the Bad and the Ugly"
100,914,9,The Great Dictator
100,378064,9,A Silent Voice: The Movie
100,73,9,American History X
100,572154,9,Rascal Does Not Dream of a Dreaming Girl
100,255709,9,Hope
100,769,8,GoodFellas
